J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L003,269.00,4500-1001,"","",1000,Rental Revenue
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,637.00,1110-4909,"","",1000,ACH
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,-23.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,-1801.80,1300-0000,"","",1000,Accounts Receivable - Insurance
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,-26307.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,1250.00,1110-4909,"","",1000,Credit Card - American Express
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,634.00,1110-4909,"","",1000,Credit Card - Discover
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,7904.40,1110-4909,"","",1000,Credit Card - Master Card
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,17284.40,1110-4909,"","",1000,Credit Card - Visa
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,24.00,5000-0010,"","",1000,Insurance Revenue
J,1,"","",12/01/2025,12/01/2025,"",Edge General Ledger,L003,398.00,4500-1001,"","",1000,Rental Revenue
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,270.00,1110-4909,"","",1000,ACH
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,-16.40,1300-0000,"","",1000,Accounts Receivable - General/Store Credit
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,-92.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,-1066.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,280.00,1110-4909,"","",1000,Credit Card - Master Card
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,608.00,1110-4909,"","",1000,Credit Card - Visa
J,2,"","",12/02/2025,12/01/2025,"",Edge General Ledger,L003,16.40,"","","",1000,Discount Expense - Rental Income
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,346.00,1110-4909,"","",1000,ACH
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-96.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-1407.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,0.00,1300-0000,"","",1000,Accounts Receivable - Retail
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,261.00,2210-0000,"","",1000,Accrued Discounts
